Time (s),Frame Length,Direction,Interarrival
42.802472,68,0,0.0008049999999997226
42.803292,68,0,0.0008199999999973784
42.803717,68,0,0.0004249999999998977
42.804108,68,0,0.0003910000000004743
42.804111,68,0,2.9999999995311555e-06
42.804111,68,0,0.0
42.804111,68,0,0.0
42.804111,68,0,0.0
42.804111,68,0,0.0
42.818313,1909,0,0.014202000000004489
42.818313,1797,0,0.0
42.818392,68,0,7.899999999949614e-05
42.819802,1555,0,0.0014099999999999113
42.819803,1459,0,9.999999974752427e-07
42.819803,1459,0,0.0
42.819803,138,0,0.0
42.820867,68,0,0.0010639999999995098
42.821601,1553,0,0.0007340000000013447
42.821602,1067,0,9.999999974752427e-07
42.821602,95,0,0.0
42.821695,68,0,9.299999999967667e-05
42.823624,1909,0,0.0019290000000040664
42.823624,2850,0,0.0
42.823624,1459,0,0.0
42.823625,622,0,9.999999974752427e-07
42.823625,95,0,0.0
42.824611,68,0,0.0009859999999974889
42.82535,1548,0,0.0007390000000029318
42.825351,1459,0,9.999999974752427e-07
42.825351,483,0,0.0
42.825351,95,0,0.0
42.825566,68,0,0.0002150000000042951
42.827517,682,0,0.0019509999999982597
42.829329,488,0,0.001812000000001035
42.831672,1556,0,0.0023429999999962092
42.831672,1459,0,0.0
42.831672,2850,0,0.0
